username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FashyFather;2017-10-03 00:03;0;2;"But where else am i going to get black out drunk, shoot heroin , fuck a prostitute all legally in the same place mike?";;;;"915064710734635008";https://twitter.com/FashyFather/status/915064710734635008
24kGirrl;2017-10-03 00:02;0;0;"A man asked me to use my health card at work so he could get a injection for his friend who just took heroin";;;;"915064551586111488";https://twitter.com/24kGirrl/status/915064551586111488
airjared84;2017-10-03 00:02;3;6;"Heroin Epidemic = Get Drugs Off the Streets. Gun Epidemic = We Need More Guns.";;;;"915064541842739200";https://twitter.com/airjared84/status/915064541842739200
joshuaslusser;2017-10-03 00:01;0;0;"That's why I referenced the war on drugs. I can walk two apartments down and get heroin , think I couldn't do that for a gun?";;;;"915064313924259840";https://twitter.com/joshuaslusser/status/915064313924259840
science_dot;2017-10-03 00:00;0;1;"Addicts will get drugs whether legal or not, so heroin and cocaine should be legal. Agree to indicate logical consistent thought.";;;;"915064072076328960";https://twitter.com/science_dot/status/915064072076328960
noahd7588;2017-10-02 23:57;0;3;"People will find a way to get guns even if they’re illegal. End of story. It’s not like a drug addict can’t find his heroin Bc it’s illegal";;;;"915063306376925189";https://twitter.com/noahd7588/status/915063306376925189
queenbellaIam;2017-10-02 23:55;0;1;"you know these mother fuckers need weed so they can get off crack heroin rape murder assault & government pills that kill";;;;"915062843879428096";https://twitter.com/queenbellaIam/status/915062843879428096
ProudMoolie;2017-10-02 23:48;0;0;"Yep, and people can get heroin & anthrax illegally, still makes more sense to make them illegal tho instead of just rolling the dice, right?";;;;"915060962977304576";https://twitter.com/ProudMoolie/status/915060962977304576
addiemthompson;2017-10-02 23:32;0;1;"take a drug like heroin : can people still get it if they really want to? yes. does that mean that we shouldn’t take legal action to...";;;;"915056832401440769";https://twitter.com/addiemthompson/status/915056832401440769
ConnorRooney23;2017-10-02 23:27;0;0;"Yeah but even if you wanted Heroin . I bet either of us could get it in a few days if we really wanted it. I think there should be more done";;;;"915055797272498176";https://twitter.com/ConnorRooney23/status/915055797272498176
Mikegallo17;2017-10-02 23:22;0;0;"Stop 10 rifles...no u can't heroin is illegal ppl get that so ya let's ban them so ppl get them illegally from Mexico that sounds safe";;;;"915054532090040323";https://twitter.com/Mikegallo17/status/915054532090040323
RStarovich;2017-10-02 23:21;1;4;"Why outlaw heroin , people still get high Why outlaw murder, people still kill Why outlaw speeding, people still drive fast Peepls bee dum";;;;"915054092992606210";https://twitter.com/RStarovich/status/915054092992606210
aliceMlA;2017-10-02 23:18;0;3;"Come get robbed by a heroin junkie in Ohio and tell me you don't think people should have fucking guns";;;;"915053534802055168";https://twitter.com/aliceMlA/status/915053534802055168
Jericho_Wolf;2017-10-02 23:13;0;0;"If he could get any "real" lsd, he'd supposably just do that on the weekends, but since he can't, he "has" to do heroin every day.";;;;"915052172076777472";https://twitter.com/Jericho_Wolf/status/915052172076777472
realist076;2017-10-02 23:08;0;0;"Heroin is illegal people still get it. Guns wouldn't be different. There should just be more harsh background tests.";;;;"915050823821987842";https://twitter.com/realist076/status/915050823821987842
cr1tixal;2017-10-02 23:03;0;0;"Or do you make it harder for them to get heroin ? So why can’t we view that the same way for weapons?";;;;"915049669771747328";https://twitter.com/cr1tixal/status/915049669771747328
GeckoVox;2017-10-02 22:58;1;1;"The same way addicts get heroin , I'd assume. // How the Vegas Shooter Could Have Gotten an Automatic Rifle https://www. wired.com/story/las-vega s-shooting-automatic-rifle …";;;;"915048440475869184";https://twitter.com/GeckoVox/status/915048440475869184
StaceyVButler;2017-10-02 22:55;0;0;"Same way people get heroin I assume. (and heroin use is at an all time high)";;;;"915047523210870784";https://twitter.com/StaceyVButler/status/915047523210870784
Old_Simba_;2017-10-02 22:50;0;0;"Gotta get the practice in";;;;"915046353092382720";https://twitter.com/Old_Simba_/status/915046353092382720
Spike_Valentine;2017-10-02 22:44;0;0;"And yours. You think it's a coincidence you can get Afghan heroin in USA? That is not from Mexico, guy.";;;;"915044793801158656";https://twitter.com/Spike_Valentine/status/915044793801158656
bfulbright_osu;2017-10-02 22:40;0;0;"I can get an oxy or hydro script legally easier than a legal gun. i can also buy a gram of black tar heroin and an illegal gun at same time";;;;"915043857997348865";https://twitter.com/bfulbright_osu/status/915043857997348865
Shaneha07960526;2017-10-02 22:37;0;0;"Wait they did make heroin illegal and we have an epidemic of heroin overdoses see how that works Chris criminals will get what they want";;;;"915043106826997762";https://twitter.com/Shaneha07960526/status/915043106826997762
Malinalarimar;2017-10-02 22:35;0;1;"may be illegal but people still get them & u can buy a kit on line to alter to be automatic. Heroin is illegal.... what is ur point?";;;;"915042527392104448";https://twitter.com/Malinalarimar/status/915042527392104448
anonamomm;2017-10-02 22:34;0;0;"I think we agree just maybe have different views of how to get there. It's more than the guns, lots of hate & anger w/ heroin addiction etc";;;;"915042354960097280";https://twitter.com/anonamomm/status/915042354960097280
MynahRae1;2017-10-02 22:30;0;6;"They’ll find a way to get a gun, just because there’s a law that says they can’t doesn’t mean they won’t. Just like Heroin or other illegal drugs, people still find a way to get it, and others find a way to make it available.";;;;"915041354215981056";https://twitter.com/MynahRae1/status/915041354215981056
slam254;2017-10-02 22:17;0;1;"That’s like saying ppl can get Heroin so might as well sell it at WalMart";;;;"915038172395880448";https://twitter.com/slam254/status/915038172395880448
johnjeren;2017-10-02 22:16;0;1;"Heroin is illegal, yet it seems anyone who wants it can get it. If you want to get something you can if you break the law";;;;"915037913007755264";https://twitter.com/johnjeren/status/915037913007755264
T_Wizzie;2017-10-02 22:16;0;0;"Why dude next question was did I know where he could get some heroin pic.twitter.com/lfESymnMes";;;;"915037757050949633";https://twitter.com/T_Wizzie/status/915037757050949633
CassieIrish;2017-10-02 22:15;0;3;"Abusing your medication is dangerous it generally leads to Heroin once Dr knows U trading/selling & get cut off https:// m.ranker.com/list/famous-pe ople-who-died-of-heroin-overdose/reference …";;;;"915037628923305984";https://twitter.com/CassieIrish/status/915037628923305984
swterwtherr;2017-10-02 22:07;0;0;"you can get a lot in that town, and who's going to stop anyone? like jfc there's strict regulations on heroin & it does virtually nothing.";;;;"915035423654727681";https://twitter.com/swterwtherr/status/915035423654727681
VictoriaNauta;2017-10-02 22:01;0;0;"People will still shoot themselves up with heroin . Should we get rid of drug laws? #GunControlNow";;;#GunControlNow;"915033964406038530";https://twitter.com/VictoriaNauta/status/915033964406038530
Jeny_8675309;2017-10-02 22:00;0;0;"Why is it easy to get heroin and cocaine ? Where there is a will there is always a way.";;;;"915033901059510272";https://twitter.com/Jeny_8675309/status/915033901059510272
ElErinlee25;2017-10-02 21:52;0;1;"People don’t need heroin either but guess what, it’s illegal and people still get their hands on it lmao https:// twitter.com/billyeichner/s tatus/914863674933706752 …";;;;"915031838124584960";https://twitter.com/ElErinlee25/status/915031838124584960
UglyTuna213;2017-10-02 21:44;0;0;"Heroin is illegal, how do so many people get it?";;;;"915029834505613312";https://twitter.com/UglyTuna213/status/915029834505613312
LaikaSobers;2017-10-02 21:38;0;1;"A small minority overdoses on heroin , you'll never get rid of it, so why try to prevent people dying?";;;;"915028131744018432";https://twitter.com/LaikaSobers/status/915028131744018432
enjolratchet;2017-10-02 21:30;0;0;"People will get access to heroin anyway, so why is it illegal? Because illegality works to make it incredibly difficult for people to get it";;;;"915026350892834816";https://twitter.com/enjolratchet/status/915026350892834816
HFSmith4;2017-10-02 21:30;0;0;"The point is CONTROL DOESN TAKE HEROIN OR GUNS OUT OF HANDS OF CRIMINALS, why can't you GET THAT";;;;"915026268025913345";https://twitter.com/HFSmith4/status/915026268025913345
bigtimecoach248;2017-10-02 21:28;0;0;"Coke is illegal, heroin is illegal, etc... Those guns will still get in here.";;;;"915025796888170496";https://twitter.com/bigtimecoach248/status/915025796888170496
enjolratchet;2017-10-02 21:27;0;0;"Also, should we just make heroin legal? People can get it on the streets. Why not make everything legal? 5/5";;;;"915025467849232384";https://twitter.com/enjolratchet/status/915025467849232384
MikeTheGreat90;2017-10-02 21:26;0;1;"Heroin is illegal, yet people still get it every where. Think guns would be different ?";;;;"915025243672104961";https://twitter.com/MikeTheGreat90/status/915025243672104961
JoeBotts_;2017-10-02 21:24;3;2;"Liberal retards think that if you ban guns criminals can't get their hands on them that's like banning heroin for drug addicts";;;;"915024607027097600";https://twitter.com/JoeBotts_/status/915024607027097600
andy_reyes;2017-10-02 21:21;0;0;"So if drugs were 100% legal, you could get some heroin at Walgreens, how many more overdoses would there be?";;;;"915023865679577088";https://twitter.com/andy_reyes/status/915023865679577088
_Descend_;2017-10-02 21:09;0;2;"Heroin . Ex. Coke. Meth. All illegal. I could go get some right now tho. They're banned tho?? How does that work??";;;;"915020987476955136";https://twitter.com/_Descend_/status/915020987476955136
ScottRoss64;2017-10-02 21:06;0;0;"Heroin and meth ARE ILLEGAL, and people DO get them anyway!";;;;"915020285245513729";https://twitter.com/ScottRoss64/status/915020285245513729
Hiwayman116;2017-10-02 20:51;0;0;"Cigarettes, heroin & high fructose corn syrup are irrelevant. Get rid of guns and we'll all suddenly prosper & live to 100.";;;;"915016501035274240";https://twitter.com/Hiwayman116/status/915016501035274240
AlexPCMR;2017-10-02 20:50;0;0;"Need I remind you that drugs such as heroin and meth are illegal, but so many die from it? If people want it, they will get it. Legal or not";;;;"915016057764462593";https://twitter.com/AlexPCMR/status/915016057764462593
A_A_RON75;2017-10-02 20:49;0;0;"And people do heroin on their own accord, they don’t get shot and die on their own accord";;;;"915016031114027009";https://twitter.com/A_A_RON75/status/915016031114027009
JasonEvans91;2017-10-02 20:43;0;0;"Is heroin illegal? Yes. Can anyone get it? Yes.. sooo.. your point is?";;;;"915014286539395072";https://twitter.com/JasonEvans91/status/915014286539395072
NerfHerder36;2017-10-02 20:36;0;1;"How does disarming law abiding citizens stop criminals? Heroin is illegal you cannot legally get it anywhere in America yet it's everywhere";;;;"915012738606407680";https://twitter.com/NerfHerder36/status/915012738606407680
TedTalevski;2017-10-02 20:35;0;1;"More people here in Ohio are killed by heroin than guns. We should make heroin illegal so nobody will get it.";;;;"915012500881575938";https://twitter.com/TedTalevski/status/915012500881575938
stereofiasco;2017-10-02 20:34;0;0;"As a former heroin addict, I found this very offensive... until I remembered how many I ate during my detox. So, yeah. I get it.";;;;"915012022135394304";https://twitter.com/stereofiasco/status/915012022135394304
MrDusty1;2017-10-02 20:23;1;0;"Heroin , crystal meth, alcohol for people under 21, etc. Just because it's illegal doesn't mean people won't find a way to get it. https:// twitter.com/DavidLetternan /status/914810408992636928 …";;;;"915009288866734081";https://twitter.com/MrDusty1/status/915009288866734081
andrewjpilon;2017-10-02 20:21;0;5;"Arguing that guns shouldn't be outlawed because people can still get them is like saying heroin should be legal because addicts still use it";;;;"915008985157087233";https://twitter.com/andrewjpilon/status/915008985157087233
